t_id,user_id,t_sentiment,t_stance,t_date,t_text,hashtags
724978734911115264,1313289206,negative,remain,2016-04-26T15:09:34.000Z,All this #votein propaganda that I'm seeing constantly is just reaffirming to me that we should leave the #EU ✈ #Brexit,['votein']
725074893608484864,394361523,positive,other,2016-04-26T21:31:40.000Z,Just some humble thoughts .....#brexit #Votein #Eu #UK https://t.co/OZqWuWXPjk,['votein']
725276399641190400,716962945352278016,neutral,leave,2016-04-27T10:52:23.000Z,This is you captain speaking: https://t.co/Oh6NHj3AIC #EURref #Brexit #Votein #VoteLeave,['votein']
725352976844509184,716962945352278016,negative,other,2016-04-27T15:56:40.000Z,"Panamese fat cat does not mind if YOU loose 150 £ pm, naturally https://t.co/LIim2Ey76H #EUref #brexit #votein https://t.co/49MQ5nw3pE",['votein']
725574948723527680,3918992189,neutral,remain,2016-04-28T06:38:42.000Z,"OECD: UK economy in 2020 could be as much as 3% smaller outside the EU #EUref #Brexit #VoteIn @britinfluence 
https://t.co/T9rMnadhnS",['votein']
725819180369498112,191911750,neutral,remain,2016-04-28T22:49:12.000Z,"#EU need to work toward #OneWorld
BUT not grown up enough
How to get through #adolescence?
#voteIN to sort it out?
or #Brexit
#BBCqt",['votein']
726054836035325952,83846957,neutral,other,2016-04-29T14:25:37.000Z,If you're still on the fence about the #EU and #Brexit or #voteIN watch this video then think about your vote. https://t.co/F9MoNZhPqx,['votein']
726513381327409152,22340387,positive,remain,2016-04-30T20:47:42.000Z,50 days in UK as a non-EU migrant. United with family after a separation of 3.5 yrs. #BREXIT #VoteIn #DividedFamilies,['votein']
727072540280102912,975037106,negative,other,2016-05-02T09:49:36.000Z,Britain flirts with economic insanity https://t.co/Ksi0hJOgrk #BREXIT #VOTELEAVE #VOTEIN,['votein']
727187164983877632,716962945352278016,negative,other,2016-05-02T17:25:05.000Z,@vote_leave @iVoteLeave £880 million by week on the millitary = 2.5 #NHS hospitals. Leave Nato! ... #voteleave #votein #brexit,['votein']
727592534403338240,706797474799853568,negative,leave,2016-05-03T20:15:52.000Z,Follow &amp; RT @sayto_stay to help stop the ridiculous trump-a-likes across the ocean vote #Brexit #saytostay #votein #EUreferendum,['votein']
727733308801613824,131263544,negative,remain,2016-05-04T05:35:16.000Z,#Brexit=currency down + interest rates up + unemployment up + gdp down + inflation up v control of our boarders + nothing. #voteIN or chaos,['votein']
728041242609782784,131263544,negative,other,2016-05-05T01:58:53.000Z,#Brexit=currency down + cost to borrow up + unemployment up + gdp down + inflation up v control of our boarders + nothing. #voteIN or chaos,['votein']
728487198065070080,274517823,positive,remain,2016-05-06T07:30:57.000Z,Trump backs Brexit. Think that may have pushed me over the edge to #votein,['votein']
728483138352099328,131263544,negative,other,2016-05-06T07:14:49.000Z,#Brexit=currency down + cost to borrow up + unemployment up + gdp down + inflation up v control of our boarders + nothing. #voteIN or chaos,['votein']
728510527400509440,723784531,positive,other,2016-05-06T09:03:39.000Z,"Surely if anyone was in any doubt, they will now #VoteIn, just because Trump supports #Brexit #ThanksTrump",['votein']
728643087354957824,231519114,neutral,remain,2016-05-06T17:50:24.000Z,I'm voting in #votein #notobrexit #eureferendum 'What would Brexit mean for the live music industry' https://t.co/0hsw7jKBBg,['votein']
728911535607787520,17571475,positive,remain,2016-05-07T11:37:07.000Z,"After Trump supporting  #brexit, what else need UK people to vote remain? #votein",['votein']
729042323380830208,3688493122,negative,remain,2016-05-07T20:16:49.000Z,😩 Gonna miss the 2nd semi final of Eurovision Thurs night due to Skeptics Social 🇪🇺 #Eurovision #Brexit #VoteIn https://t.co/V78M9myxvu,['votein']
729576556402778112,28225222,neutral,remain,2016-05-09T07:39:40.000Z,It's #EuropeDay and I'm at a UK university in Brussels at SF2016 conf with delegates from all over Europe #Brexit #VoteIN,['votein']
729652275203981312,702070231016087552,negative,remain,2016-05-09T12:40:33.000Z,"Further to warnings of war, @David_Cameron will warn next week that #Brexit will cause teabags to infect you with syphilis. #VoteIn ?",['votein']
729786264958971904,249585285,neutral,other,2016-05-09T21:32:58.000Z,@jackcolleton but is the ulterior motive to discredit Cameron on #Brexit #voteIn or to take attention away from Boris and #VoteLeave ?!?!?,['votein']
730013683515052032,21814251,positive,remain,2016-05-10T12:36:39.000Z,Helping farmers is not a reason to leave the EU. Let's be realistic #VoteIn #Brexit,['votein']
730116517216555008,243150709,negative,leave,2016-05-10T19:25:17.000Z,@bbceurovision will a #brexit vote mean no Eurovision for GB ? #votein 🇬🇧,['votein']
730207294244401152,131263544,negative,other,2016-05-11T01:26:00.000Z,#Brexit=currency down + cost to borrow up + unemployment up + gdp down + inflation up v control of our boarders + nothing. #voteIN or chaos,['votein']
730426810094260224,43557178,neutral,remain,2016-05-11T15:58:16.000Z,How a #Brexit would end our high animal welfare standards https://t.co/eHDWf2kXyY #VoteRemain #Strongerin #Votein #EUref #Remain,['votein']
730476672147984384,1430668980,neutral,other,2016-05-11T19:16:24.000Z,What people have to lose if #Britain leaves the #EU? #Brexit #Millennialproblem #votein,['votein']
730519099206471680,15796545,positive,remain,2016-05-11T22:05:00.000Z,If we vote to stay in Europe please can they send us more paprika crisps #brexit #votein,['votein']
730751737225744384,43557178,neutral,remain,2016-05-12T13:29:25.000Z,"EU Referendum FBU vote for recommendation to ""remain"" https://t.co/H3Q0tClHat #VoteRemain #Strongerin #votein #EUref #Brexit",['votein']
731115635523133440,43557178,neutral,remain,2016-05-13T13:35:25.000Z,"South West Greener In https://t.co/oKafEZ2z0u via @YouTube #Remain ""VoteRemain #Strongerin #Brexit #EUref #EUreferendum #votein",['votein']
731356360865091584,131263544,negative,other,2016-05-14T05:31:59.000Z,#Brexit=currency down + cost to borrow up + unemployment up + gdp down + inflation up v control of our boarders + nothing. #voteIN or chaos,['votein']
731417781036535808,131263544,negative,remain,2016-05-14T09:36:02.000Z,#Brexit=currency down + cost to borrow up + unemployment up + gdp down + inflation up v nothing. #voteIN or chaos,['votein']
731482438556393472,292872404,negative,remain,2016-05-14T13:52:58.000Z,The Brexit campaign twist it to suit their SLANDER campaign! It isn't 'Project Fear' its 'Project Slander' for the no facts brigade #VoteIN,['votein']
731453361921372160,131263544,negative,remain,2016-05-14T11:57:25.000Z,@richardwilson68 not sure why you'd leave now when #uk just recovered. Economic stability key #brexit far too risky at this time. #VoteIn,['votein']
731576312461168640,71796068,neutral,remain,2016-05-14T20:05:59.000Z,#eurovision Shiiiiiiit will we still be allowed? #Brexit #VoteIn,['votein']
731616247482335232,4794660564,neutral,remain,2016-05-14T22:44:40.000Z,Are you going to vote in or out of #Europe #referendum #Brexit #votein,['votein']
